date,gross_return,buy_turnover,sell_turnover,cost,net_return,net_value,invested_weight,cash_weight
2020-05-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-05-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2021-01-04,0.021244343876265448,0.5,0.0,0.0005,0.020744343876265448,1.0207443438762653,0.5,0.5
2021-01-05,0.013329427652809145,0.0,0.0,0.0,0.013329427652809145,1.0343502817599781,0.5,0.5
2021-01-06,0.0019534660380653435,0.0,0.0,0.0,0.0019534660380653435,1.0363708499068596,0.5,0.5
2021-01-07,0.006850004716973168,0.0,0.0,0.0,0.006850004716973168,1.043469995117255,0.5,0.5
2021-01-08,-0.008188979594784818,0.0,0.0,0.0,-0.008188979594784818,1.0349250406194697,0.5,0.5
2021-01-11,-0.011573429220640918,0.0,0.0,0.0,-0.011573429220640918,1.0229474089131914,0.5,0.5
2021-01-12,0.01321492344455405,0.0,0.0,0.0,0.01321492344455405,1.036465580609784,0.5,0.5
2021-01-13,-0.008026842507508625,0.0,0.0,0.0,-0.008026842507508625,1.0281460346297757,0.5,0.5
2021-01-14,-0.008987123859066637,0.0,0.0,0.0,-0.008987123859066637,1.0189059588713496,0.5,0.5
2021-01-15,-0.004436121901670448,0.0,0.0,0.0,-0.004436121901670448,1.014385967831458,0.5,0.5
2021-01-18,0.004445800543367517,0.0,0.0,0.0,0.004445800543367517,1.0188957255184274,0.5,0.5
2021-01-19,-0.010905247232891657,0.0,0.0,0.0,-0.010905247232891657,1.0077844157271125,0.5,0.5
2021-01-20,0.01177244717211784,0.0,0.0,0.0,0.01177244717211784,1.0196485045221437,0.5,0.5
2021-01-21,0.011357202017359902,0.0,0.0,0.0,0.011357202017359902,1.0312288585747007,0.5,0.5
2021-01-22,0.005399037825127517,0.0,0.0,0.0,0.005399037825127517,1.0367965021885086,0.5,0.5
2021-01-25,0.009860767918569158,0.0,0.0,0.0,0.009860767918569158,1.0470201118753737,0.5,0.5
2021-01-26,-0.010153993456559818,0.0,0.0,0.0,-0.010153993456559818,1.0363886765105046,0.5,0.5
2021-01-27,-0.000861347393589118,0.0,0.0,0.0,-0.000861347393589118,1.035495985825247,0.5,0.5
2021-01-28,-0.013644974970356022,0.0,0.0,0.0,-0.013644974970356022,1.0213666690167575,0.5,0.5
2021-01-29,-0.0011577511557143705,0.0,0.0,0.0,-0.0011577511557143705,1.0201841805752954,0.5,0.5
2021-02-01,0.0,0.0,0.5,0.0005,-0.0005,1.0196740884850077,0.0,1.0
2021-02-02,0.0,0.0,0.0,0.0,0.0,1.0196740884850077,0.0,1.0
2021-02-03,0.0,0.0,0.0,0.0,0.0,1.0196740884850077,0.0,1.0
2021-02-04,0.0,0.0,0.0,0.0,0.0,1.0196740884850077,0.0,1.0
2021-02-05,0.0,0.0,0.0,0.0,0.0,1.0196740884850077,0.0,1.0
2021-02-08,0.0,0.0,0.0,0.0,0.0,1.0196740884850077,0.0,1.0
2021-02-09,0.0,0.0,0.0,0.0,0.0,1.0196740884850077,0.0,1.0
2021-02-10,0.0,0.0,0.0,0.0,0.0,1.0196740884850077,0.0,1.0
2021-02-18,0.0,0.0,0.0,0.0,0.0,1.0196740884850077,0.0,1.0
2021-02-19,0.0,0.0,0.0,0.0,0.0,1.0196740884850077,0.0,1.0
2021-02-22,0.0,0.0,0.0,0.0,0.0,1.0196740884850077,0.0,1.0
2021-02-23,0.0,0.0,0.0,0.0,0.0,1.0196740884850077,0.0,1.0
2021-02-24,0.0,0.0,0.0,0.0,0.0,1.0196740884850077,0.0,1.0
2021-02-25,0.0,0.0,0.0,0.0,0.0,1.0196740884850077,0.0,1.0
2021-02-26,0.0,0.0,0.0,0.0,0.0,1.0196740884850077,0.0,1.0
2021-03-01,0.0033181645809632343,0.25,0.0,0.00025,0.003068164580963234,1.0228026164074233,0.25,0.75
2021-03-02,-0.0014034431137724679,0.0,0.0,0.0,-0.0014034431137724679,1.0213671711186778,0.25,0.75
2021-03-03,0.006115920210764014,0.0,0.0,0.0,0.006115920210764014,1.0276137712431332,0.25,0.75
2021-03-04,-0.0003673769287288742,0.0,0.0,0.0,-0.0003673769287288742,1.0272362496519345,0.25,0.75
2021-03-05,-0.0025754231052244336,0.0,0.0,0.0,-0.0025754231052244336,1.0245906816800567,0.25,0.75
2021-03-08,-0.0010223048327137607,0.0,0.0,0.0,-0.0010223048327137607,1.0235432376746216,0.25,0.75
2021-03-09,-0.0010265024262784417,0.0,0.0,0.0,-0.0010265024262784417,1.0224925680577477,0.25,0.75
2021-03-10,-0.0014055472263868052,0.0,0.0,0.0,-0.0014055472263868052,1.021055406464713,0.25,0.75
2021-03-11,0.004428948360346796,0.0,0.0,0.0,0.004428948360346796,1.0255776081329981,0.25,0.75
2021-03-12,0.0024999999999999467,0.0,0.0,0.0,0.0024999999999999467,1.0281415521533306,0.25,0.75
2021-03-15,0.0022918958562522795,0.0,0.0,0.0,0.0022918958562522795,1.0304979455163517,0.25,0.75
2021-03-16,0.0002725290697674354,0.0,0.0,0.0,0.0002725290697674354,1.0307787861628404,0.25,0.75
2021-03-17,-0.001270417422867487,0.0,0.0,0.0,-0.001270417422867487,1.0294692668337768,0.25,0.75
2021-03-18,0.0,0.0,0.0,0.0,0.0,1.0294692668337768,0.25,0.75
2021-03-19,-0.001550529004013118,0.0,0.0,0.0,-0.001550529004013118,1.027873044876811,0.25,0.75
2021-03-22,0.002386196769456672,0.0,0.0,0.0,0.002386196769456672,1.0303257522159077,0.25,0.75
2021-03-23,-0.001909090909090888,0.0,0.0,0.0,-0.001909090909090888,1.0283587666889502,0.25,0.75
2021-03-24,-0.004397215097105167,0.0,0.0,0.0,-0.004397215097105167,1.023836851994825,0.25,0.75
2021-03-25,0.00018649757553151902,0.0,0.0,0.0,0.00018649757553151902,1.024027795085462,0.25,0.75
2021-03-26,0.0029817368617219286,0.0,0.0,0.0,0.0029817368617219286,1.027081176509496,0.25,0.75
2021-03-29,0.003314917127071826,0.0,0.0,0.0,0.003314917127071826,1.0304858654924005,0.25,0.75
2021-03-30,-9.087604507451719e-05,0.0,0.0,0.0,-9.087604507451719e-05,1.0303922190124393,0.25,0.75
2021-03-31,-0.0006363636363636571,0.0,0.0,0.0,-0.0006363636363636571,1.0297365148730677,0.25,0.75
2021-04-01,0.005020775623268747,0.25,0.25,0.0005,0.004520775623268747,1.0343917226078956,0.25,0.75
2021-04-02,0.001866938221317005,0.0,0.0,0.0,0.001866938221317005,1.0363228680506462,0.25,0.75
2021-04-06,-0.004211590296495954,0.0,0.0,0.0,-0.004211590296495954,1.0319583007155273,0.25,0.75
2021-04-07,-0.0013708019191226994,0.0,0.0,0.0,-0.0013708019191226994,1.0305436902964518,0.25,0.75
2021-04-08,0.004996554100620221,0.0,0.0,0.0,0.004996554100620221,1.0356928575980708,0.25,0.75
2021-04-09,-0.004645270270270285,0.0,0.0,0.0,-0.004645270270270285,1.0308817843575393,0.25,0.75
2021-04-12,-0.0071428571428571175,0.0,0.0,0.0,-0.0071428571428571175,1.0235183430406998,0.25,0.75
2021-04-13,0.002391920623671162,0.0,0.0,0.0,0.002391920623671162,1.0259665176741246,0.25,0.75
2021-04-14,0.0,0.0,0.0,0.0,0.0,1.0259665176741246,0.25,0.75
2021-04-15,-0.0021060021060021195,0.0,0.0,0.0,-0.0021060021060021195,1.0238058300272153,0.25,0.75
2021-04-16,-0.001415929203539834,0.0,0.0,0.0,-0.001415929203539834,1.0223561934537253,0.25,0.75
2021-04-19,0.007475970096119555,0.0,0.0,0.0,0.007475970096119555,1.029999297783568,0.25,0.75
2021-04-20,0.0006049083995852134,0.0,0.0,0.0,0.0006049083995852134,1.030622353010364,0.25,0.75
2021-04-21,0.005431034482758612,0.0,0.0,0.0,0.005431034482758612,1.036219698548265,0.25,0.75
2021-04-22,8.437394532567755e-05,0.0,0.0,0.0,8.437394532567755e-05,1.0363071284924557,0.25,0.75
2021-04-23,0.005735492577597867,0.0,0.0,0.0,0.005735492577597867,1.0422508603360359,0.25,0.75
2021-04-26,-0.0011543535620053003,0.0,0.0,0.0,-0.0011543535620053003,1.0410477343429039,0.25,0.75
2021-04-27,0.006626905235255165,0.0,0.0,0.0,0.006626905235255165,1.0479466590237714,0.25,0.75
2021-04-28,0.005164622336991609,0.0,0.0,0.0,0.005164622336991609,1.0533589077469414,0.25,0.75
2021-04-29,-0.0009487666034155573,0.0,0.0,0.0,-0.0009487666034155573,1.0523595159938608,0.25,0.75
2021-04-30,0.004126984126984146,0.0,0.0,0.0,0.004126984126984146,1.0567025870122482,0.25,0.75
2021-05-06,-0.026718228170147157,0.75,0.0,0.00075,-0.027468228170147158,1.027676839244211,1.0,0.0
2021-05-07,-0.022666818906955516,0.0,0.0,0.0,-0.022666818906955516,1.0043826744341902,1.0,0.0
2021-05-10,0.002959469653945529,0.0,0.0,0.0,0.002959469653945529,1.0073551144801267,1.0,0.0
2021-05-11,0.007654254818571737,0.0,0.0,0.0,0.007654254818571737,1.015065667219149,1.0,0.0
