date,gross_return,buy_turnover,sell_turnover,cost,net_return,net_value,invested_weight,cash_weight
2020-05-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-05-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-08-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2021-01-04,0.03838101884159095,1.0,0.0,0.001,0.03738101884159095,1.0373810188415908,1.0,0.0
2021-01-05,0.0040322580645162365,0.0,0.0,0.0,0.0040322580645162365,1.041564006820791,1.0,0.0
2021-01-06,0.005020080321285203,0.0,0.0,0.0,0.005020080321285203,1.046792741794791,1.0,0.0
2021-01-07,0.017649017649017607,0.0,0.0,0.0,0.017649017649017607,1.0652676053695909,1.0,0.0
2021-01-08,-0.00654450261780104,0.0,0.0,0.0,-0.00654450261780104,1.0582959587375909,1.0,0.0
2021-01-11,-0.015480895915678583,0.0,0.0,0.0,-0.015480895915678583,1.041912589152391,1.0,0.0
2021-01-12,0.029106724657075977,0.0,0.0,0.0,0.029106724657075977,1.0722392520015909,1.0,0.0
2021-01-13,-0.016579973992197683,0.0,0.0,0.0,-0.016579973992197683,1.054461553089991,1.0,0.0
2021-01-14,-0.01256198347107429,0.0,0.0,0.0,-0.01256198347107429,1.0412154244891911,1.0,0.0
2021-01-15,0.001004352192835567,0.0,0.0,0.0,0.001004352192835567,1.0422611714839911,1.0,0.0
2021-01-18,0.0187290969899665,0.0,0.0,0.0,0.0187290969899665,1.0617817820535909,1.0,0.0
2021-01-19,-0.022980958634274407,0.0,0.0,0.0,-0.022980958634274407,1.037381018841591,1.0,0.0
2021-01-20,0.040322580645161255,0.0,0.0,0.0,0.040322580645161255,1.0792108986335907,1.0,0.0
2021-01-21,0.025839793281653867,0.0,0.0,0.0,0.025839793281653867,1.1070974851615905,1.0,0.0
2021-01-22,0.02046599496221657,0.0,0.0,0.0,0.02046599496221657,1.1297553367155901,1.0,0.0
2021-01-25,0.000308546744831828,0.0,0.0,0.0,0.000308546744831828,1.1301039190471902,1.0,0.0
2021-01-26,-0.02776064157927205,0.0,0.0,0.0,-0.02776064157927205,1.0987315092031904,1.0,0.0
2021-01-27,0.004441624365482122,0.0,0.0,0.0,0.004441624365482122,1.1036116618455902,1.0,0.0
2021-01-28,-0.03442830069488312,0.0,0.0,0.0,-0.03442830069488312,1.0656161877011905,1.0,0.0
2021-01-29,-0.009159306509650023,0.0,0.0,0.0,-0.009159306509650023,1.0558558824163906,1.0,0.0
2021-02-01,0.0,0.0,1.0,0.001,-0.001,1.0548000265339743,0.0,1.0
2021-02-02,0.0,0.0,0.0,0.0,0.0,1.0548000265339743,0.0,1.0
2021-02-03,0.0,0.0,0.0,0.0,0.0,1.0548000265339743,0.0,1.0
2021-02-04,0.0,0.0,0.0,0.0,0.0,1.0548000265339743,0.0,1.0
2021-02-05,0.0,0.0,0.0,0.0,0.0,1.0548000265339743,0.0,1.0
2021-02-08,0.0,0.0,0.0,0.0,0.0,1.0548000265339743,0.0,1.0
2021-02-09,0.0,0.0,0.0,0.0,0.0,1.0548000265339743,0.0,1.0
2021-02-10,0.0,0.0,0.0,0.0,0.0,1.0548000265339743,0.0,1.0
2021-02-18,0.0,0.0,0.0,0.0,0.0,1.0548000265339743,0.0,1.0
2021-02-19,0.0,0.0,0.0,0.0,0.0,1.0548000265339743,0.0,1.0
2021-02-22,0.0,0.0,0.0,0.0,0.0,1.0548000265339743,0.0,1.0
2021-02-23,0.0,0.0,0.0,0.0,0.0,1.0548000265339743,0.0,1.0
2021-02-24,0.0,0.0,0.0,0.0,0.0,1.0548000265339743,0.0,1.0
2021-02-25,0.0,0.0,0.0,0.0,0.0,1.0548000265339743,0.0,1.0
2021-02-26,0.0,0.0,0.0,0.0,0.0,1.0548000265339743,0.0,1.0
2021-03-01,0.013272658323852937,1.0,0.0,0.001,0.012272658323852936,1.0677452268596168,1.0,0.0
2021-03-02,-0.0056137724550898715,0.0,0.0,0.0,-0.0056137724550898715,1.0617511481160187,1.0,0.0
2021-03-03,0.024463680843056057,0.0,0.0,0.0,0.024463680843056057,1.0877254893382773,1.0,0.0
2021-03-04,-0.0014695077149154967,0.0,0.0,0.0,-0.0014695077149154967,1.0861270683399844,1.0,0.0
2021-03-05,-0.010301692420897735,0.0,0.0,0.0,-0.010301692420897735,1.0749381213519345,1.0,0.0
2021-03-08,-0.004089219330855043,0.0,0.0,0.0,-0.004089219330855043,1.0705424636066292,1.0,0.0
2021-03-09,-0.004106009705113767,0.0,0.0,0.0,-0.004106009705113767,1.066146805861324,1.0,0.0
2021-03-10,-0.005622188905547221,0.0,0.0,0.0,-0.005622188905547221,1.0601527271177258,1.0,0.0
2021-03-11,0.017715793441387184,0.0,0.0,0.0,0.017715793441387184,1.0789341738476668,1.0,0.0
2021-03-12,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,1.089723515586143,1.0,0.0
2021-03-15,0.009167583425009118,0.0,0.0,0.0,0.009167583425009118,1.0997136468254733,1.0,0.0
2021-03-16,0.0010901162790697416,0.0,0.0,0.0,0.0010901162790697416,1.1009124625741928,1.0,0.0
2021-03-17,-0.005081669691469948,0.0,0.0,0.0,-0.005081669691469948,1.095317989080168,1.0,0.0
2021-03-18,0.0,0.0,0.0,0.0,0.0,1.095317989080168,1.0,0.0
2021-03-19,-0.006202116016052472,0.0,0.0,0.0,-0.006202116016052472,1.0885246998374236,1.0,0.0
2021-03-22,0.009544787077826689,0.0,0.0,0.0,0.009544787077826689,1.098914436326327,1.0,0.0
2021-03-23,-0.007636363636363552,0.0,0.0,0.0,-0.007636363636363552,1.0905227260852897,1.0,0.0
2021-03-24,-0.01758886038842067,0.0,0.0,0.0,-0.01758886038842067,1.0713416741057755,1.0,0.0
2021-03-25,0.0007459903021260761,0.0,0.0,0.0,0.0007459903021260761,1.0721408846049219,1.0,0.0
2021-03-26,0.011926947446887715,0.0,0.0,0.0,0.011926947446887715,1.0849282525912645,1.0,0.0
2021-03-29,0.013259668508287303,0.0,0.0,0.0,0.013259668508287303,1.0993140415759,1.0,0.0
2021-03-30,-0.00036350418029806875,0.0,0.0,0.0,-0.00036350418029806875,1.0989144363263268,1.0,0.0
2021-03-31,-0.0025454545454546285,0.0,0.0,0.0,-0.0025454545454546285,1.0961171995793142,1.0,0.0
2021-04-01,0.02008310249307499,1.0,1.0,0.002,0.018083102493074987,1.1159383992437293,1.0,0.0
2021-04-02,0.00746775288526802,0.0,0.0,0.0,0.00746775288526802,1.124271951444463,1.0,0.0
2021-04-06,-0.016846361185983816,0.0,0.0,0.0,-0.016846361185983816,1.1053320600791587,1.0,0.0
2021-04-07,-0.005483207676490798,0.0,0.0,0.0,-0.005483207676490798,1.0992712948422614,1.0,0.0
2021-04-08,0.019986216402480883,0.0,0.0,0.0,0.019986216402480883,1.1212415688260142,1.0,0.0
2021-04-09,-0.01858108108108114,0.0,0.0,0.0,-0.01858108108108114,1.1004076883241793,1.0,0.0
2021-04-12,-0.02857142857142847,0.0,0.0,0.0,-0.02857142857142847,1.0689674686577744,1.0,0.0
2021-04-13,0.009567682494684648,0.0,0.0,0.0,0.009567682494684648,1.0791950099950387,1.0,0.0
2021-04-14,0.0,0.0,0.0,0.0,0.0,1.0791950099950387,1.0,0.0
2021-04-15,-0.008424008424008478,0.0,0.0,0.0,-0.008424008424008478,1.0701038621396926,1.0,0.0
2021-04-16,-0.005663716814159336,0.0,0.0,0.0,-0.005663716814159336,1.0640430969027952,1.0,0.0
2021-04-19,0.02990388038447822,0.0,0.0,0.0,0.02990388038447822,1.0958621143965062,1.0,0.0
2021-04-20,0.0024196335983408535,0.0,0.0,0.0,0.0024196335983408535,1.0985136991876487,1.0,0.0
2021-04-21,0.02172413793103445,0.0,0.0,0.0,0.02172413793103445,1.1223779623079322,1.0,0.0
2021-04-22,0.0003374957813027102,0.0,0.0,0.0,0.0003374957813027102,1.1227567601352382,1.0,0.0
2021-04-23,0.02294197031039147,0.0,0.0,0.0,0.02294197031039147,1.1485150123920522,1.0,0.0
2021-04-26,-0.004617414248021201,0.0,0.0,0.0,-0.004617414248021201,1.1432118428097668,1.0,0.0
2021-04-27,0.02650762094102066,0.0,0.0,0.0,0.02650762094102066,1.1735156689942539,1.0,0.0
2021-04-28,0.020658489347966436,0.0,0.0,0.0,0.020658489347966436,1.1977587299418433,1.0,0.0
2021-04-29,-0.003795066413662229,0.0,0.0,0.0,-0.003795066413662229,1.1932131560141703,1.0,0.0
2021-04-30,0.016507936507936583,0.0,0.0,0.0,0.016507936507936583,1.2129106430340868,1.0,0.0
2021-05-06,-0.044034978138663305,0.0,0.0,0.0,-0.044034978138663305,1.1595001493839288,1.0,0.0
2021-05-07,-0.02482848742241095,0.0,0.0,0.0,-0.02482848742241095,1.1307115145086664,1.0,0.0
2021-05-10,0.019765494137353512,0.0,0.0,0.0,0.019765494137353512,1.1530605863197254,1.0,0.0
2021-05-11,0.019382391590013093,0.0,0.0,0.0,0.019382391590013093,1.1754096581307845,1.0,0.0
2021-05-12,0.014824363519174932,0.0,0.0,0.0,0.014824363519174932,1.1928343581868643,1.0,0.0
