date,hs300,zz500,cyb,kc50,securities,consumer,medicine,new_energy,dividend
2020-05-21,-0.05886610373944512,-0.06258958432871475,-0.0582750582750583,,-0.12969924812030076,0.09503730132987331,0.09790209790209792,,-0.09760658189977567
2020-05-22,-0.07222762645914405,-0.08710746409973169,-0.0945821854912764,,-0.1502347417840375,0.07939632545931752,0.07314629258517025,,-0.10429216867469882
2020-05-25,-0.06993177387914229,-0.09688038877567007,-0.10022779043280172,,-0.16123019571295427,0.10463968410661395,0.07791563275434243,,-0.09305873379099916
2020-05-26,-0.050859950859950875,-0.055975550908798466,-0.0304471931493816,,-0.1367521367521367,0.12118193891102247,0.13108038914490527,,-0.09090909090909083
2020-05-27,-0.05551461557356907,-0.06162510056315362,-0.05400284225485552,,-0.14786729857819902,0.09319816873773723,0.10229007633587783,,-0.08703914861269468
2020-05-28,-0.02110348334604617,-0.015238740264138184,-0.006516290726817142,,-0.07700101317122587,0.13676671214188274,0.12184873949579833,,-0.05942142298670827
2020-05-29,-0.051521099116781044,-0.04214309049330289,-0.023369036027263923,,-0.12451737451737455,0.11478663579225934,0.10723447922011276,,-0.09290860826697012
2020-06-01,-0.02577952369260994,-0.016709928617780645,-0.004780114722753415,,-0.09560229445506696,0.13479829452279435,0.10000000000000009,,-0.08018154311649028
2020-06-02,-0.029985372988786008,-0.020860284605433432,-0.010057471264367734,,-0.12279069767441864,0.1125806451612903,0.09154577288644306,,-0.08620689655172409
2020-06-03,-0.052857142857142825,-0.03480760019160145,-0.02876001885902868,,-0.15703971119133575,0.05569230769230771,0.062560620756547,,-0.08996282527881039
2020-06-04,-0.03421499636010683,-0.027461056688614094,-0.018000947418285285,,-0.1293345829428303,0.0843524615867044,0.07475728155339811,,-0.0779902512185976
2020-06-05,0.0032581453634084045,0.012172753043188322,0.03676105315449596,,-0.0918762088974856,0.1167529107373868,0.11382925611582606,,-0.05855161787365182
2020-06-08,-0.013732221677292822,-0.01190864600326258,0.004847309743092554,,-0.12546816479400746,0.10085632730732641,0.08579881656804722,,-0.06798328902392703
2020-06-09,0.00947394664672152,0.008774834437086154,0.03853754940711451,,-0.09064609450337513,0.11408540471637996,0.12437311935807416,,-0.059992357661444395
2020-06-10,0.023302938196555267,0.02331432405233147,0.07661085743277507,,-0.08682926829268278,0.15142576204523106,0.18003103983445423,,-0.048913043478260865
2020-06-11,0.029313448187194835,0.028890015205271125,0.08555327868852469,,-0.08464566929133854,0.14732291320252755,0.20105820105820116,,-0.03909952606635081
2020-06-12,0.07702630166398272,0.08149857954545459,0.16866812227074224,,-0.031282586027111536,0.19625520110957018,0.2544959128065396,,-0.017784963621665373
2020-06-15,0.07121581370159769,0.07814992025518341,0.1623235613463625,,-0.03537981269510915,0.2092859655293704,0.25272925764192133,,-0.01509587923296607
2020-06-16,0.10658220875791802,0.11442965095358049,0.20077007700770055,,0.006451612903225712,0.22528248587570632,0.2916895982388552,,0.007010309278350668
2020-06-17,0.1184649610678532,0.11340941512125546,0.19890410958904114,,-0.009554140127388422,0.24481030780243374,0.3413273842721696,,0.028547439126784147
2020-06-18,0.1122392974753017,0.10816073641352442,0.18787222523010283,,-0.011530398322851187,0.22102332057083185,0.30016313213703105,,0.026589115081013803
2020-06-19,0.16420873511060718,0.16282500460999438,0.2708688245315163,,0.06907894736842102,0.2805884463580912,0.3567867036011081,,0.05831903945111505
2020-06-22,0.13791193575186922,0.14581818181818185,0.2530454042081949,,0.07051282051282048,0.24088858035404392,0.32600536193029495,,0.034540859309182714
2020-06-23,0.11386940097139786,0.12373513225634647,0.2403225806451612,,0.062039957939011625,0.23014256619144602,0.3106493506493506,,0.0065816536404772474
2020-06-24,0.1306000543035568,0.13479118121527178,0.24500809498111176,,0.08244111349036376,0.24371176070700185,0.2790224032586559,,0.01533360961458774
2020-06-29,0.1156756756756756,0.13465346534653477,0.25409836065573765,,0.040382571732199724,0.23743676222596966,0.27517802644964395,,0.002473206924979321
2020-06-30,0.13966175668303338,0.17400881057268713,0.3171412618648799,,0.0858369098712446,0.2537112010796223,0.30645994832041334,,0.018718801996672196
2020-07-01,0.16434995911692574,0.17914831130690168,0.30473537604456835,,0.11218985976267515,0.24383116883116873,0.2763895971443142,,0.03751563151313042
2020-07-02,0.18976313640076237,0.20467943994104631,0.3113839285714286,,0.21041214750542303,0.2780327868852459,0.28971962616822444,,0.06840117498950904
2020-07-03,0.19715283373623427,0.18554303095365898,0.2906724511930585,,0.30638297872340425,0.2715727775968739,0.28804902962206325,,0.07222914072229147
2020-07-06,0.2940221801460643,0.25697211155378485,0.33587786259541996,,0.4589632829373649,0.3093851132686085,0.28210313447927193,,0.15154038301415484
2020-07-07,0.252910052910053,0.23285262047133304,0.32154171066525894,,0.3502109704641352,0.2896962104603822,0.28648915187376733,,0.11735740664751737
2020-07-08,0.2743691899070384,0.25372610906540416,0.36190476190476195,,0.43478260869565233,0.318354430379747,0.2908011869436202,,0.13330598851517617
2020-07-09,0.2902542372881356,0.2753648366921473,0.39198334200937013,,0.4285714285714288,0.33270202020202033,0.3052073288331727,,0.13869511694706604
2020-07-10,0.27125398512221044,0.29688605803255474,0.4304741608950453,,0.41746538871139505,0.33585381222432265,0.3323586744639375,,0.12107438016528937
2020-07-13,0.30510285866951636,0.3519842688594923,0.5121424716675662,,0.45425188374596326,0.4174633524537923,0.3683955404750363,,0.14771784232365137
2020-07-14,0.27253613666228627,0.3060903045152257,0.44944997380827645,,0.42138364779874227,0.38235294117647056,0.3652007648183555,,0.12982744453574346
2020-07-15,0.2646048109965635,0.2812554795721549,0.43338599262769884,,0.3930084745762712,0.41327014218009483,0.3906775588659299,,0.11752577319587632
2020-07-16,0.20369881109643329,0.20772442588726503,0.3240165631469978,,0.3088235294117647,0.310421286031042,0.3035971223021583,,0.09143566404633852
2020-07-17,0.20581304006284373,0.20712423979148564,0.3293875450334536,,0.2705263157894737,0.32820351758793964,0.32544664413326885,,0.08910891089108919
2020-07-20,0.23259452411994785,0.22932783221591868,0.3260538344337227,,0.33752620545073375,0.31865042174320535,0.32021123379740746,,0.12937783271528636
2020-07-21,0.24874835309617915,0.24411764705882355,0.35608004104669044,,0.33974358974358965,0.35126582278481,0.37572533849129597,,0.13396930734135215
2020-07-22,0.25150169757116725,0.24460061707233471,0.3614641586171834,,0.3471778487752928,0.33231240428790176,0.3570075757575757,,0.13391376451077952
2020-07-23,0.2469911041339612,0.24965541006202607,0.38698103536647865,,0.36412459720730395,0.3256026853829723,0.39109848484848486,,0.12396006655574054
2020-07-24,0.2015831134564645,0.20828961175236094,0.31450777202072544,,0.3016393442622951,0.2762717027109354,0.3381433381433381,,0.10016764459346184
2020-07-27,0.2035723666929341,0.21182871182871188,0.3099535843218153,,0.3012048192771084,0.27710478497880064,0.3369411764705883,,0.08969545264914491
2020-07-28,0.20516836335160527,0.23381676689069697,0.31881086622245003,,0.2843243243243243,0.2967588462682129,0.3369411764705883,,0.10592686002522056
2020-07-29,0.2331861854063879,0.2663724624889674,0.3729508196721312,,0.33477321814254846,0.3390191897654584,0.4045801526717556,,0.10410618000829519
2020-07-30,0.20624360286591625,0.23110039607370414,0.33065730055193177,,0.29461457233368527,0.3467397928092626,0.4177820267686425,,0.08646003262642754
2020-07-31,0.21235324144971912,0.2250296761064947,0.3346476096599311,,0.31052631578947376,0.34514078110808355,0.4119304837952089,,0.09465524275805781
2020-08-03,0.23369982101764264,0.25602716468590825,0.3698765432098765,,0.34888653234358435,0.34398327859062405,0.445590994371482,,0.11908646003262646
2020-08-04,0.22160384518087528,0.2328583403185247,0.34084231145935373,,0.3152965660770033,0.3298662704309061,0.41802136553646063,,0.11178614823815325
2020-08-05,0.22427774961986824,0.2494109727364524,0.36511857707509865,,0.31865828092243187,0.36503159795365625,0.4627358490566036,,0.10660721524118366
2020-08-06,0.2200253485424588,0.2494544233674667,0.3308859520313263,,0.36908517350157743,0.325768886234697,0.4109141791044775,,0.11685667752442996
2020-08-07,0.20510875063227108,0.22745490981963923,0.2910592808551993,,0.3217665615141956,0.2843252799057159,0.3624253559944879,,0.1139137510170869
2020-08-10,0.21933180311145106,0.23971797884841362,0.29715127701375255,,0.35501066098081013,0.30734767025089615,0.3554022988505747,,0.1380443714050945
2020-08-11,0.21322398769861595,0.2151474530831099,0.2732615083251715,,0.30638297872340425,0.3212030075187968,0.3593314763231199,,0.13503499382461936
2020-08-12,0.20132856412876854,0.20599629442479372,0.2496321726336439,,0.3044871794871795,0.26830697129466907,0.293339416058394,,0.1268011527377524
2020-08-13,0.18868881562262252,0.1980346435709528,0.22998544395924325,,0.3060573857598301,0.2736318407960201,0.2605346624376983,,0.1329503487894954
2020-08-14,0.21670486376368725,0.22460970287057247,0.26359627633513005,,0.3372591006423984,0.3115770821027761,0.2830361225422955,,0.14622057001239153
2020-08-17,0.25019225839528336,0.2570506286102616,0.29059405940594063,,0.41576673866090696,0.3299763033175356,0.2957233848953593,,0.17571487774554506
2020-08-18,0.27653997378768036,0.28815903197925663,0.3209939148073022,,0.43756906077348057,0.3848024316109422,0.34827264239028954,,0.19377889869693132
2020-08-19,0.25596017815037975,0.2716542266967539,0.27797468354430377,,0.4177777777777778,0.35180220434912113,0.28314917127071815,,0.19091673675357423
2020-08-20,0.22780222624902935,0.2359856875106492,0.2281648675171739,,0.3784378437843783,0.32069884512881264,0.25441376188320497,,0.1786610878661088
2020-08-21,0.24395318595578686,0.2512002743484225,0.2749123685528292,,0.418242491657397,0.3505833084056236,0.2880886426592799,,0.1715237302248127
2020-08-24,0.25012987012987,0.2613480055020634,0.31029263370333005,,0.38968166849615793,0.38373837383738363,0.31367041198501866,,0.17123857024106393
2020-08-25,0.24728401448525617,0.24471350613915432,0.3015952143569294,,0.3902976846747517,0.383679525222552,0.3067655236329936,,0.1726588628762542
2020-08-26,0.20035282258064524,0.18396304240224381,0.2252641690682038,,0.29915433403805514,0.3430635838150289,0.2849999999999999,,0.13692434210526327
2020-08-27,0.2060819301331993,0.19570602807597037,0.2588292210933718,,0.3075291622481444,0.3670629167874746,0.30614115490375804,,0.13453650533223938
2020-08-28,0.23604826546003,0.21803143093465693,0.2941747572815534,,0.3586723768736615,0.41941125036432525,0.34367868553172065,,0.1433823529411764
2020-08-31,0.22462311557788928,0.20970937912813725,0.27206946454413905,,0.3627556512378902,0.41093117408906865,0.31662149954832874,,0.1342008946726312
2020-09-01,0.22608043967024738,0.21548599670510704,0.2735984666986102,,0.354632587859425,0.4103677961193166,0.30165844912595263,,0.14034369885433717
2020-09-02,0.21929388363998004,0.21726927521875505,0.2908827785817656,,0.35760171306209854,0.41025641025641013,0.32334241598546787,,0.13569682151589224
2020-09-03,0.20622375895282774,0.2035122271459051,0.2621313035204569,,0.3340402969247085,0.3901601830663617,0.29393398751115063,,0.1308943089430894
2020-09-04,0.19529702970297014,0.19373873135551545,0.24316682375117815,,0.33119658119658113,0.3518360375747225,0.25076720736519076,,0.12734693877551018
2020-09-07,0.18211341493879596,0.17093596059113314,0.20292590844738068,,0.2989247311827956,0.3315942028985508,0.2158590308370043,,0.12988080558980686
2020-09-08,0.1851482681285821,0.178131669676572,0.19757122839794494,,0.3250807319698601,0.31101449275362314,0.20590790616854893,,0.1362139917695473
2020-09-09,0.1741658240647117,0.15006574621959246,0.13965436711816914,,0.30097087378640763,0.27952297847585794,0.15555555555555567,,0.13463131731565858
2020-09-10,0.15704330512692888,0.11026800129157244,0.10077874484654159,,0.2628205128205128,0.2775216138328529,0.12910097997443537,,0.11425061425061411
2020-09-11,0.16484336151168555,0.11066623959000643,0.11928702010968917,,0.26580921757770626,0.2967222541690626,0.12141372141372142,,0.1093877551020408
2020-09-14,0.16259560819146301,0.11629392971246011,0.13217866909753884,,0.2534464475079534,0.28534777651083254,0.1162693433709745,,0.10076891946580346
2020-09-15,0.15639464068209485,0.11259118300031723,0.11885612153708669,,0.21641025641025635,0.2675819557298964,0.10208248264597786,,0.10534846029173428
2020-09-16,0.14845461182769548,0.10980641066328145,0.09147149801148924,,0.17864271457085823,0.24699300699300708,0.0719773554387384,,0.1140065146579805
2020-09-17,0.1361434108527133,0.10726698262243284,0.06935413957520598,,0.15841584158415833,0.20336644591611464,0.026159334126040434,,0.11932979158152834
2020-09-18,0.15537944284341987,0.12715210867161586,0.08929345470307748,,0.22057368941641942,0.21453949166438924,0.04617834394904463,,0.13183673469387758
2020-09-21,0.15213178294573648,0.12406790417261626,0.08061002178649246,,0.25127681307456595,0.19351321886072492,0.04547267650578379,,0.13527960526315796
2020-09-22,0.12470081378650066,0.09396497811131965,0.046629927935565973,,0.21541501976284572,0.16953713670613557,0.03678797468354422,,0.11433238056349548
2020-09-23,0.10323033707865159,0.09448941469489403,0.07087959009393674,,0.18137730358874893,0.139389193422083,0.07750699161006791,,0.09602249899558069
2020-09-24,0.0608695652173914,0.05444257531732677,0.0442553191489361,,0.07885304659498193,0.10107747562852731,0.06884057971014479,,0.056166535742341095
2020-09-25,0.04083464213596599,0.037428312707515676,0.03235294117647047,,-0.004071661237784907,0.10396927016645341,0.05432196669310074,,0.038714672861014154
2020-09-28,-0.02821906354515047,-0.018873361187148885,-0.0065306122448979265,,-0.09622501850481113,0.06549678695007399,0.03548895899053628,,-0.029284164859002204
2020-09-29,-0.01604729729729726,-0.021398002853066922,-0.009588493807431098,,-0.04296875,0.05706653715395804,0.017631276351092406,,-0.013955196474476628
2020-09-30,-0.031679866611088014,-0.04713286713286724,-0.033022533022532996,,-0.10716925351071693,0.04680748919827149,0.02605363984674325,,-0.030763662685486803
2020-10-09,-0.027298850574712596,-0.04781364936657129,-0.03477935676888555,,-0.09705882352941186,0.05376598768356211,0.022903583302549047,,-0.021621621621621623
2020-10-12,0.021316614420062496,-0.01718963165075038,-0.0007448789571695702,,-0.040570999248685236,0.09292452830188691,0.04242867593269928,,0.017323995576852047
2020-10-13,0.0036847492323439646,-0.04720349067830221,-0.0406852248394004,,-0.06883789785344185,0.05080935251798557,0.015940488841657885,,-0.003976861894432471
2020-10-14,0.007641470466749345,-0.038724373576309756,-0.035778821828695295,,-0.08333333333333337,0.04843820733363513,0.0,,-0.0025454545454546285
2020-10-15,0.01734949832775934,-0.025591898179827655,-0.02645113886847905,,-0.057034220532319324,0.02682763246143538,-0.01935038009675194,,0.009225092250922495
2020-10-16,0.06518876207199287,0.02002304811293576,0.029710711493354136,,0.0008025682182986049,0.10224800580130533,0.048933038999264156,,0.037907505686126
2020-10-19,0.047122692725298565,0.009356556787102344,0.006581494386372455,,0.0207125103562551,0.06360841806573658,0.011293260473588251,,0.03295454545454546
2020-10-20,0.02644383329807498,-0.011327087120682311,0.013021830716200666,,-0.0329153605015674,0.09121061359867322,0.017090909090909046,,-0.006566946369938043
2020-10-21,0.025110782865583436,-0.024892226394103822,-0.011729095724555272,,-0.022328548644338087,0.07681498829039812,-0.014411247803163607,,-0.00548646671543529
2020-10-22,0.01043405676126885,-0.0403525685167333,-0.03584764749813296,,-0.02371541501976271,0.05770114942528748,-0.037334263782275,,-0.010237659963436951
2020-10-23,0.004196391103650665,-0.05501171928857029,-0.07021433850702141,,-0.04330708661417315,0.033379373848986926,-0.08509189925119132,,-0.0011102886750555818
2020-10-26,0.043039086517347336,-0.008829063540309767,-0.0015766653527788943,,-0.011754827875734675,0.06014319809069213,-0.03486700215672178,,0.022095238095237946
2020-10-27,0.03972064600611103,-0.008544532947139749,0.007874015748031482,,-0.011784511784511786,0.061655205122124856,-0.0302710313269976,,0.024119448698315393
2020-10-28,0.040502490794888546,-0.01290137614678899,0.001554605518849561,,-0.005892255892255838,0.04861270350836988,-0.01971136923618444,,0.018244013683010207
2020-10-29,0.020846493998736726,-0.038751045441873466,-0.02723880597014927,,-0.036407766990291246,0.062329390354868064,-0.037024456521739135,,0.015401953418482384
2020-10-30,0.009121764955451583,-0.05721079871310675,-0.03355957767722473,,-0.06280587275693306,0.020361990950226172,-0.05933917734322325,,0.008633633633633453
2020-11-02,0.007368421052631691,-0.06367663344407526,-0.033604135893648523,,-0.07951807228915675,0.017555705604321403,-0.08216899534264799,,0.00559075661572872
2020-11-03,0.0022797927461140066,-0.07137064071370636,-0.045061283345349645,,-0.07704402515723274,0.016885136636302978,-0.09441920830629458,,-0.010204081632653073
2020-11-04,0.009111617312072884,-0.06595050312754969,-0.029218407596785956,,-0.07594936708860767,0.026145251396648028,-0.08057648214870616,,-0.0014571948998178819
2020-11-05,0.02442558476505896,-0.05643857758620696,-0.026420557365182784,,-0.05723370429252783,0.02645502645502651,-0.09416317316994516,,0.020879120879120805
2020-11-06,0.028672345730313742,-0.0658336692194007,-0.030158146377344597,,-0.08602150537634412,0.03828828828828823,-0.09685950413223132,,0.024425811155668997
2020-11-09,0.05939139559286466,-0.0385034013605442,0.023334587881068902,,-0.01670644391408105,0.07914659325533369,-0.06102494942683745,,0.044923301680058536
2020-11-10,0.050198703200167394,-0.04955991875423149,0.012495266944339223,,-0.04327301337529499,0.07904957733607487,-0.06139755766621435,,0.028880866425992746
2020-11-11,0.050697084917617374,-0.043849972421400985,-0.0019230769230769162,,-0.030944625407166138,0.06669701798315497,-0.07889344262295073,,0.03917301414581065
2020-11-12,0.05720969800085074,-0.028351955307262644,0.023155416012558883,,-0.030303030303030387,0.08267898383371808,-0.03880070546737213,,0.051516258677384075
2020-11-13,0.04971196927672272,-0.03253162797163911,0.03313609467455625,,-0.04637917005695702,0.05813419117647056,-0.02372393961178998,,0.03513219847881199
2020-11-16,0.04081205525324405,-0.03509252912954086,0.015897634742148004,,-0.05604483586869502,0.06147264129700525,-0.02886671418389164,,0.0504504504504506
2020-11-17,0.0178388353496004,-0.055007433436950914,-0.013425393172228683,,-0.09916094584286794,0.036080178173719446,-0.0667134831460674,,0.03137116672541418
2020-11-18,0.017864476386036943,-0.06253354804079447,-0.027255278310940545,,-0.08762490392006139,0.013169446883230851,-0.09418282548476442,,0.035211267605633756
2020-11-19,0.04276178556528998,-0.04108654108654097,0.01267828843106189,,-0.06896551724137934,0.03283384750991636,-0.05597416576964487,,0.03142655367231639
2020-11-20,0.05713683322791474,-0.023435346015991176,0.029165001997602857,,-0.051077414205905725,0.05538116591928244,-0.04583182966438104,,0.04224352147674826
2020-11-23,0.06042232908216594,-0.02192681924078388,0.01846032992930091,,-0.049411764705882266,0.05049833887043209,-0.05555555555555569,,0.058990760483297766
2020-11-24,0.047163931020153926,-0.02739912758996732,-0.005775895263765984,,-0.050552922590837324,0.025585429314830987,-0.06842480399144701,,0.05571327182398855
2020-11-25,0.03235172127747821,-0.03808740923414178,-0.03178858674837237,,-0.061855670103092675,-0.011794981771391932,-0.09042553191489355,,0.04919786096256673
2020-11-26,0.046609279865631015,-0.024526198439241975,-0.011368090944727682,,-0.03336045565500423,-0.0032278889606198735,-0.09904492394764763,,0.061482820976491936
2020-11-27,0.05355282350489676,-0.02914364640883982,-0.02690238278247492,,-0.01540957015409583,-0.010180275715800602,-0.09859649122807024,,0.06869125090383221
2020-11-30,0.023184868822452742,-0.05242428358006246,-0.046886721680420074,,-0.03703703703703698,-0.05605749486652967,-0.12058423913043481,,0.04644515898535184
2020-12-01,0.054985638079606325,-0.0323505323505322,-0.013272658323852937,,0.0015797788309637184,-0.050215208034433134,-0.08816466552315616,,0.0523485120114735
2020-12-02,0.04543602281988579,-0.038357278395229066,-0.024454477050413814,,-0.005503144654088188,-0.042710472279260836,-0.08436639118457301,,0.053821313240043134
2020-12-03,0.04588091353996737,-0.03445002034450029,-0.02130044843049328,,-0.0007886435331231345,-0.037180796731358434,-0.06588881262868918,,0.04485109436670265
2020-12-04,0.05241605241605218,-0.025637528978590063,-0.006030908405578628,,-0.007949125596184436,-0.010699588477366406,-0.05067218200620471,,0.04277498202731844
2020-12-07,0.055290950507351555,-0.026088150487436512,-0.0037907505686125553,,-0.018459069020866692,0.019161928827121644,-0.05117420259376104,,0.03439536567704571
2020-12-08,0.073541842772612,-0.006590940961996972,0.03805413887799136,,0.01490066225165565,0.06399651719634303,-0.019927536231883924,,0.03674063295743912
2020-12-09,0.055508830950378396,-0.02814938684503898,0.013260530421216776,,-0.035743298131600376,0.0654432898518682,-0.036383285302593604,,0.01847156827236507
2020-12-10,0.07857911733046286,-0.0015721023295698355,0.07663934426229502,,-0.020729684908789348,0.09524892020913844,0.018476621417797823,,0.032858707557502864
2020-12-11,0.06560550656055053,-0.0007270612185545922,0.08239700374531833,,-0.01269035532994911,0.08301376043311537,0.013207547169811429,,0.037118706357956555
2020-12-14,0.0668089647812169,-0.0017303532804613386,0.07839934667211113,,-0.012701100762066098,0.09046563192904666,0.010381905821282844,,0.024282560706401668
2020-12-15,0.06387945670628192,-0.008299942759015577,0.07367149758454095,,-0.010998307952622577,0.08405411399423368,0.04683402023229677,,0.018749999999999822
2020-12-16,0.05814198441120699,-0.015963511972634015,0.06509584664536727,,-0.025295109612141653,0.09416445623342184,0.04112634309003349,,0.015029325513196357
2020-12-17,0.07946598855689757,-0.0008578781812981218,0.09068825910931166,,0.00508044030482635,0.12045760430686414,0.09883062995096181,,0.021564327485380064
2020-12-18,0.07995735607675902,-0.0064203167356255975,0.0895824888528578,,0.002564102564102555,0.1355193762898419,0.1278485901892623,,0.027017159547280123
2020-12-21,0.06214924132197064,-0.008548206278026882,0.10545165141265422,,-0.03970826580226894,0.12916291629162924,0.11948249619482487,,0.015867291741795908
