date,base_position,end_position,strategy_return,equity,stop_flag
2022-02-14,cash,cash,0.0,1.634293038122641,False
2022-02-15,cash,cash,0.0,1.634293038122641,False
2022-02-16,cash,cash,0.0,1.634293038122641,False
2022-02-17,cash,cash,0.0,1.634293038122641,False
2022-02-18,cash,cash,0.0,1.634293038122641,False
2022-02-21,cash,cash,0.0,1.634293038122641,False
2022-02-22,cash,cash,0.0,1.634293038122641,False
2022-02-23,cash,cash,0.0,1.634293038122641,False
2022-02-24,cash,cash,0.0,1.634293038122641,False
2022-02-25,cash,cash,0.0,1.634293038122641,False
2022-02-28,cash,cash,0.0,1.634293038122641,False
2022-03-01,cash,cash,0.0,1.634293038122641,False
2022-03-02,cash,cash,0.0,1.634293038122641,False
2022-03-03,cash,cash,0.0,1.634293038122641,False
2022-03-04,cash,cash,0.0,1.634293038122641,False
2022-03-07,cash,cash,0.0,1.634293038122641,False
2022-03-08,cash,cash,0.0,1.634293038122641,False
2022-03-09,cash,cash,0.0,1.634293038122641,False
2022-03-10,cash,cash,0.0,1.634293038122641,False
2022-03-11,cash,cash,0.0,1.634293038122641,False
2022-03-14,cash,cash,0.0,1.634293038122641,False
2022-03-15,cash,cash,0.0,1.634293038122641,False
2022-03-16,cash,cash,0.0,1.634293038122641,False
2022-03-17,cash,cash,0.0,1.634293038122641,False
2022-03-18,cash,cash,0.0,1.634293038122641,False
2022-03-21,cash,cash,0.0,1.634293038122641,False
2022-03-22,cash,cash,0.0,1.634293038122641,False
2022-03-23,cash,cash,0.0,1.634293038122641,False
2022-03-24,cash,cash,0.0,1.634293038122641,False
2022-03-25,cash,cash,0.0,1.634293038122641,False
2022-03-28,cash,cash,0.0,1.634293038122641,False
2022-03-29,cash,cash,0.0,1.634293038122641,False
2022-03-30,cash,cash,0.0,1.634293038122641,False
2022-03-31,cash,cash,0.0,1.634293038122641,False
2022-04-01,cash,cash,0.0,1.634293038122641,False
2022-04-06,cash,cash,0.0,1.634293038122641,False
2022-04-07,cash,cash,0.0,1.634293038122641,False
2022-04-08,cash,cash,0.0,1.634293038122641,False
2022-04-11,cash,cash,0.0,1.634293038122641,False
2022-04-12,cash,cash,0.0,1.634293038122641,False
2022-04-13,cash,cash,0.0,1.634293038122641,False
2022-04-14,cash,cash,0.0,1.634293038122641,False
2022-04-15,cash,cash,0.0,1.634293038122641,False
2022-04-18,cash,cash,0.0,1.634293038122641,False
2022-04-19,cash,cash,0.0,1.634293038122641,False
2022-04-20,cash,cash,0.0,1.634293038122641,False
2022-04-21,cash,cash,0.0,1.634293038122641,False
2022-04-22,cash,cash,0.0,1.634293038122641,False
2022-04-25,cash,cash,0.0,1.634293038122641,False
2022-04-26,cash,cash,0.0,1.634293038122641,False
2022-04-27,cash,cash,0.0,1.634293038122641,False
2022-04-28,cash,cash,0.0,1.634293038122641,False
2022-04-29,cash,cash,0.0,1.634293038122641,False
2022-05-05,cash,cash,0.0,1.634293038122641,False
2022-05-06,cash,cash,0.0,1.634293038122641,False
2022-05-09,cash,cash,0.0,1.634293038122641,False
2022-05-10,cash,cash,0.0,1.634293038122641,False
2022-05-11,cash,cash,0.0,1.634293038122641,False
2022-05-12,cash,cash,0.0,1.634293038122641,False
2022-05-13,cash,cash,0.0,1.634293038122641,False
2022-05-16,cash,cash,0.0,1.634293038122641,False
2022-05-17,cash,cash,0.0,1.634293038122641,False
2022-05-18,cash,cash,0.0,1.634293038122641,False
2022-05-19,cash,cash,0.0,1.634293038122641,False
2022-05-20,cash,cash,0.0,1.634293038122641,False
2022-05-23,cash,cash,0.0,1.634293038122641,False
2022-05-24,cash,cash,0.0,1.634293038122641,False
2022-05-25,cash,cash,0.0,1.634293038122641,False
2022-05-26,cash,cash,0.0,1.634293038122641,False
2022-05-27,cash,cash,0.0,1.634293038122641,False
2022-05-30,cash,cash,0.0,1.634293038122641,False
2022-05-31,cash,cash,0.0,1.634293038122641,False
2022-06-01,cash,cash,0.0,1.634293038122641,False
2022-06-02,cash,cash,0.0,1.634293038122641,False
2022-06-06,cash,cash,0.0,1.634293038122641,False
2022-06-07,cash,cash,0.0,1.634293038122641,False
2022-06-08,cash,cash,0.0,1.634293038122641,False
2022-06-09,cash,cash,0.0,1.634293038122641,False
2022-06-10,cash,cash,0.0,1.634293038122641,False
2022-06-13,cash,cash,0.0,1.634293038122641,False
2022-06-14,cash,cash,0.0,1.634293038122641,False
2022-06-15,cash,cash,0.0,1.634293038122641,False
2022-06-16,cash,cash,0.0,1.634293038122641,False
2022-06-17,cash,cash,0.0,1.634293038122641,False
2022-06-20,cash,cash,0.0,1.634293038122641,False
2022-06-21,cash,cash,0.0,1.634293038122641,False
2022-06-22,cash,cash,0.0,1.634293038122641,False
2022-06-23,cash,cash,0.0,1.634293038122641,False
2022-06-24,cash,cash,0.0,1.634293038122641,False
2022-06-27,cash,cash,0.0,1.634293038122641,False
2022-06-28,cash,cash,0.0,1.634293038122641,False
2022-06-29,cash,cash,0.0,1.634293038122641,False
2022-06-30,cash,cash,0.0,1.634293038122641,False
2022-07-01,cash,cash,0.0,1.634293038122641,False
2022-07-04,cash,cash,0.0,1.634293038122641,False
2022-07-05,cash,cash,0.0,1.634293038122641,False
2022-07-06,cash,cash,0.0,1.634293038122641,False
2022-07-07,cash,cash,0.0,1.634293038122641,False
2022-07-08,cash,cash,0.0,1.634293038122641,False
2022-07-11,cash,cash,0.0,1.634293038122641,False
2022-07-12,cash,cash,0.0,1.634293038122641,False
2022-07-13,cash,cash,0.0,1.634293038122641,False
2022-07-14,cash,cash,0.0,1.634293038122641,False
2022-07-15,cash,cash,0.0,1.634293038122641,False
2022-07-18,cash,cash,0.0,1.634293038122641,False
2022-07-19,cash,cash,0.0,1.634293038122641,False
2022-07-20,cash,cash,0.0,1.634293038122641,False
2022-07-21,cash,cash,0.0,1.634293038122641,False
2022-07-22,cash,cash,0.0,1.634293038122641,False
2022-07-25,cash,cash,0.0,1.634293038122641,False
2022-07-26,cash,cash,0.0,1.634293038122641,False
2022-07-27,cash,cash,0.0,1.634293038122641,False
2022-07-28,cash,cash,0.0,1.634293038122641,False
2022-07-29,cash,cash,0.0,1.634293038122641,False
2022-08-01,cash,cash,0.0,1.634293038122641,False
2022-08-02,cash,cash,0.0,1.634293038122641,False
2022-08-03,cash,cash,0.0,1.634293038122641,False
2022-08-04,cash,cash,0.0,1.634293038122641,False
2022-08-05,cash,cash,0.0,1.634293038122641,False
2022-08-08,cash,cash,0.0,1.634293038122641,False
2022-08-09,cash,cash,0.0,1.634293038122641,False
2022-08-10,cash,cash,0.0,1.634293038122641,False
2022-08-11,cash,cash,0.0,1.634293038122641,False
2022-08-12,cash,cash,0.0,1.634293038122641,False
2022-08-15,cash,cash,0.0,1.634293038122641,False
2022-08-16,cash,cash,0.0,1.634293038122641,False
2022-08-17,cash,cash,0.0,1.634293038122641,False
2022-08-18,cash,cash,0.0,1.634293038122641,False
2022-08-19,cash,cash,0.0,1.634293038122641,False
2022-08-22,cash,cash,0.0,1.634293038122641,False
2022-08-23,cash,cash,0.0,1.634293038122641,False
2022-08-24,cash,cash,0.0,1.634293038122641,False
2022-08-25,cash,cash,0.0,1.634293038122641,False
2022-08-26,cash,cash,0.0,1.634293038122641,False
2022-08-29,cash,cash,0.0,1.634293038122641,False
2022-08-30,cash,cash,0.0,1.634293038122641,False
2022-08-31,cash,cash,0.0,1.634293038122641,False
2022-09-01,cash,cash,0.0,1.634293038122641,False
2022-09-02,cash,cash,0.0,1.634293038122641,False
2022-09-05,cash,cash,0.0,1.634293038122641,False
2022-09-06,cash,cash,0.0,1.634293038122641,False
2022-09-07,cash,cash,0.0,1.634293038122641,False
2022-09-08,cash,cash,0.0,1.634293038122641,False
2022-09-09,cash,cash,0.0,1.634293038122641,False
2022-09-13,cash,cash,0.0,1.634293038122641,False
2022-09-14,cash,cash,0.0,1.634293038122641,False
2022-09-15,cash,cash,0.0,1.634293038122641,False
2022-09-16,cash,cash,0.0,1.634293038122641,False
2022-09-19,cash,cash,0.0,1.634293038122641,False
2022-09-20,cash,cash,0.0,1.634293038122641,False
2022-09-21,cash,cash,0.0,1.634293038122641,False
2022-09-22,cash,cash,0.0,1.634293038122641,False
2022-09-23,cash,cash,0.0,1.634293038122641,False
2022-09-26,cash,cash,0.0,1.634293038122641,False
2022-09-27,cash,cash,0.0,1.634293038122641,False
2022-09-28,cash,cash,0.0,1.634293038122641,False
2022-09-29,cash,cash,0.0,1.634293038122641,False
2022-09-30,cash,cash,0.0,1.634293038122641,False
2022-10-10,cash,cash,0.0,1.634293038122641,False
2022-10-11,cash,cash,0.0,1.634293038122641,False
2022-10-12,cash,cash,0.0,1.634293038122641,False
2022-10-13,cash,cash,0.0,1.634293038122641,False
2022-10-14,cash,cash,0.0,1.634293038122641,False
2022-10-17,cash,cash,0.0,1.634293038122641,False
2022-10-18,cash,cash,0.0,1.634293038122641,False
2022-10-19,cash,cash,0.0,1.634293038122641,False
2022-10-20,cash,cash,0.0,1.634293038122641,False
2022-10-21,cash,cash,0.0,1.634293038122641,False
2022-10-24,cash,cash,0.0,1.634293038122641,False
2022-10-25,cash,cash,0.0,1.634293038122641,False
2022-10-26,cash,cash,0.0,1.634293038122641,False
2022-10-27,cash,cash,0.0,1.634293038122641,False
2022-10-28,cash,cash,0.0,1.634293038122641,False
2022-10-31,cash,cash,0.0,1.634293038122641,False
2022-11-01,cash,cash,0.0,1.634293038122641,False
2022-11-02,cash,cash,0.0,1.634293038122641,False
2022-11-03,cash,cash,0.0,1.634293038122641,False
2022-11-04,cash,cash,0.0,1.634293038122641,False
2022-11-07,cash,cash,0.0,1.634293038122641,False
2022-11-08,cash,cash,0.0,1.634293038122641,False
2022-11-09,cash,cash,0.0,1.634293038122641,False
2022-11-10,cash,cash,0.0,1.634293038122641,False
2022-11-11,cash,cash,0.0,1.634293038122641,False
2022-11-14,cash,cash,0.0,1.634293038122641,False
2022-11-15,cash,cash,0.0,1.634293038122641,False
2022-11-16,cash,cash,0.0,1.634293038122641,False
2022-11-17,cash,cash,0.0,1.634293038122641,False
2022-11-18,cash,cash,0.0,1.634293038122641,False
2022-11-21,cash,cash,0.0,1.634293038122641,False
2022-11-22,cash,cash,0.0,1.634293038122641,False
2022-11-23,cash,cash,0.0,1.634293038122641,False
2022-11-24,cash,cash,0.0,1.634293038122641,False
2022-11-25,cash,cash,0.0,1.634293038122641,False
2022-11-28,cash,cash,0.0,1.634293038122641,False
2022-11-29,cash,cash,0.0,1.634293038122641,False
2022-11-30,cash,cash,0.0,1.634293038122641,False
2022-12-01,cash,cash,0.0,1.634293038122641,False
2022-12-02,cash,cash,0.0,1.634293038122641,False
2022-12-05,cash,cash,0.0,1.634293038122641,False
2022-12-06,cash,cash,0.0,1.634293038122641,False
2022-12-07,cash,cash,0.0,1.634293038122641,False
2022-12-08,cash,cash,0.0,1.634293038122641,False
2022-12-09,cash,cash,0.0,1.634293038122641,False
2022-12-12,cash,cash,0.0,1.634293038122641,False
2022-12-13,cash,cash,0.0,1.634293038122641,False
2022-12-14,cash,cash,0.0,1.634293038122641,False
2022-12-15,cash,cash,0.0,1.634293038122641,False
2022-12-16,cash,cash,0.0,1.634293038122641,False
2022-12-19,cash,cash,0.0,1.634293038122641,False
2022-12-20,cash,cash,0.0,1.634293038122641,False
2022-12-21,cash,cash,0.0,1.634293038122641,False
2022-12-22,cash,cash,0.0,1.634293038122641,False
2022-12-23,cash,cash,0.0,1.634293038122641,False
2022-12-26,cash,cash,0.0,1.634293038122641,False
2022-12-27,cash,cash,0.0,1.634293038122641,False
2022-12-28,cash,cash,0.0,1.634293038122641,False
2022-12-29,cash,cash,0.0,1.634293038122641,False
2022-12-30,cash,cash,0.0,1.634293038122641,False
2023-01-03,cash,cash,0.0,1.634293038122641,False
2023-01-04,cash,cash,0.0,1.634293038122641,False
2023-01-05,cash,cash,0.0,1.634293038122641,False
2023-01-06,cash,cash,0.0,1.634293038122641,False
2023-01-09,cash,cash,0.0,1.634293038122641,False
2023-01-10,cash,cash,0.0,1.634293038122641,False
2023-01-11,cash,cash,0.0,1.634293038122641,False
2023-01-12,cash,cash,0.0,1.634293038122641,False
2023-01-13,cash,cash,0.0,1.634293038122641,False
2023-01-16,cash,cash,0.0,1.634293038122641,False
2023-01-17,cash,cash,0.0,1.634293038122641,False
2023-01-18,cash,cash,0.0,1.634293038122641,False
2023-01-19,cash,cash,0.0,1.634293038122641,False
2023-01-20,cash,cash,0.0,1.634293038122641,False
2023-01-30,cash,cash,0.0,1.634293038122641,False
2023-01-31,cash,cash,0.0,1.634293038122641,False
2023-02-01,securities,securities,0.025150627615062704,1.675396533738353,False
2023-02-02,securities,securities,-0.020387359836901098,1.6412396217355323,False
2023-02-03,securities,securities,-0.008324661810613976,1.627576856934404,False
2023-02-06,securities,securities,-0.018887722980062915,1.5968356361318654,False
2023-02-07,securities,securities,0.0032085561497325887,1.6019591729322884,False
2023-02-08,securities,securities,-0.00959488272921094,1.5865885625310194,False
2023-02-09,securities,securities,0.016146393972012785,1.6122062465331346,False
2023-02-10,securities,securities,-0.008474576271186307,1.5985434817320066,False
2023-02-13,securities,securities,0.0064102564102563875,1.6087905553328528,False
2023-02-14,securities,securities,-0.002123142250530785,1.6053748641325707,False
2023-02-15,securities,securities,-0.009574468085106314,1.5900042537313015,False
2023-02-16,securities,securities,-0.00537056928034374,1.5814650257305962,False
2023-02-17,securities,securities,-0.018358531317494653,1.5524316505281985,False
2023-02-20,securities,securities,0.040704070407040716,1.6156219377334167,False
2023-02-21,securities,securities,0.0021141649048626032,1.6190376289336987,False
2023-02-22,securities,securities,-0.009493670886076,1.6036670185324293,False
2023-02-23,securities,securities,0.008519701810436597,1.6173297833335576,False
2023-02-24,securities,securities,-0.0168954593453009,1.590004253731301,False
2023-02-27,securities,securities,-0.012889366272824887,1.5695101065296087,False
2023-02-28,securities,securities,0.008705114254624613,1.583172871330737,False
2023-03-01,cash,cash,-0.001,1.5815896984594062,False
2023-03-02,cash,cash,0.0,1.5815896984594062,False
2023-03-03,cash,cash,0.0,1.5815896984594062,False
2023-03-06,cash,cash,0.0,1.5815896984594062,False
2023-03-07,cash,cash,0.0,1.5815896984594062,False
2023-03-08,cash,cash,0.0,1.5815896984594062,False
2023-03-09,cash,cash,0.0,1.5815896984594062,False
2023-03-10,cash,cash,0.0,1.5815896984594062,False
2023-03-13,cash,cash,0.0,1.5815896984594062,False
2023-03-14,cash,cash,0.0,1.5815896984594062,False
2023-03-15,cash,cash,0.0,1.5815896984594062,False
2023-03-16,cash,cash,0.0,1.5815896984594062,False
2023-03-17,cash,cash,0.0,1.5815896984594062,False
2023-03-20,cash,cash,0.0,1.5815896984594062,False
2023-03-21,cash,cash,0.0,1.5815896984594062,False
2023-03-22,cash,cash,0.0,1.5815896984594062,False
2023-03-23,cash,cash,0.0,1.5815896984594062,False
2023-03-24,cash,cash,0.0,1.5815896984594062,False
2023-03-27,cash,cash,0.0,1.5815896984594062,False
2023-03-28,cash,cash,0.0,1.5815896984594062,False
2023-03-29,cash,cash,0.0,1.5815896984594062,False
2023-03-30,cash,cash,0.0,1.5815896984594062,False
2023-03-31,cash,cash,0.0,1.5815896984594062,False
2023-04-03,cash,cash,0.0,1.5815896984594062,False
2023-04-04,cash,cash,0.0,1.5815896984594062,False
2023-04-06,cash,cash,0.0,1.5815896984594062,False
2023-04-07,cash,cash,0.0,1.5815896984594062,False
2023-04-10,cash,cash,0.0,1.5815896984594062,False
2023-04-11,cash,cash,0.0,1.5815896984594062,False
2023-04-12,cash,cash,0.0,1.5815896984594062,False
2023-04-13,cash,cash,0.0,1.5815896984594062,False
2023-04-14,cash,cash,0.0,1.5815896984594062,False
2023-04-17,cash,cash,0.0,1.5815896984594062,False
2023-04-18,cash,cash,0.0,1.5815896984594062,False
2023-04-19,cash,cash,0.0,1.5815896984594062,False
2023-04-20,cash,cash,0.0,1.5815896984594062,False
2023-04-21,cash,cash,0.0,1.5815896984594062,False
2023-04-24,cash,cash,0.0,1.5815896984594062,False
2023-04-25,cash,cash,0.0,1.5815896984594062,False
2023-04-26,cash,cash,0.0,1.5815896984594062,False
2023-04-27,cash,cash,0.0,1.5815896984594062,False
2023-04-28,cash,cash,0.0,1.5815896984594062,False
2023-05-04,cash,cash,0.0,1.5815896984594062,False
2023-05-05,cash,cash,0.0,1.5815896984594062,False
2023-05-08,cash,cash,0.0,1.5815896984594062,False
2023-05-09,cash,cash,0.0,1.5815896984594062,False
2023-05-10,cash,cash,0.0,1.5815896984594062,False
2023-05-11,cash,cash,0.0,1.5815896984594062,False
2023-05-12,cash,cash,0.0,1.5815896984594062,False
2023-05-15,cash,cash,0.0,1.5815896984594062,False
2023-05-16,cash,cash,0.0,1.5815896984594062,False
2023-05-17,cash,cash,0.0,1.5815896984594062,False
2023-05-18,cash,cash,0.0,1.5815896984594062,False
2023-05-19,cash,cash,0.0,1.5815896984594062,False
2023-05-22,cash,cash,0.0,1.5815896984594062,False
2023-05-23,cash,cash,0.0,1.5815896984594062,False
2023-05-24,cash,cash,0.0,1.5815896984594062,False
2023-05-25,cash,cash,0.0,1.5815896984594062,False
2023-05-26,cash,cash,0.0,1.5815896984594062,False
2023-05-29,cash,cash,0.0,1.5815896984594062,False
2023-05-30,cash,cash,0.0,1.5815896984594062,False
2023-05-31,cash,cash,0.0,1.5815896984594062,False
2023-06-01,cash,cash,0.0,1.5815896984594062,False
2023-06-02,cash,cash,0.0,1.5815896984594062,False
2023-06-05,cash,cash,0.0,1.5815896984594062,False
2023-06-06,cash,cash,0.0,1.5815896984594062,False
2023-06-07,cash,cash,0.0,1.5815896984594062,False
2023-06-08,cash,cash,0.0,1.5815896984594062,False
2023-06-09,cash,cash,0.0,1.5815896984594062,False
2023-06-12,cash,cash,0.0,1.5815896984594062,False
2023-06-13,cash,cash,0.0,1.5815896984594062,False
2023-06-14,cash,cash,0.0,1.5815896984594062,False
2023-06-15,cash,cash,0.0,1.5815896984594062,False
2023-06-16,cash,cash,0.0,1.5815896984594062,False
2023-06-19,cash,cash,0.0,1.5815896984594062,False
2023-06-20,cash,cash,0.0,1.5815896984594062,False
2023-06-21,cash,cash,0.0,1.5815896984594062,False
2023-06-26,cash,cash,0.0,1.5815896984594062,False
2023-06-27,cash,cash,0.0,1.5815896984594062,False
2023-06-28,cash,cash,0.0,1.5815896984594062,False
2023-06-29,cash,cash,0.0,1.5815896984594062,False
2023-06-30,cash,cash,0.0,1.5815896984594062,False
2023-07-03,cash,cash,0.0,1.5815896984594062,False
2023-07-04,cash,cash,0.0,1.5815896984594062,False
2023-07-05,cash,cash,0.0,1.5815896984594062,False
2023-07-06,cash,cash,0.0,1.5815896984594062,False
2023-07-07,cash,cash,0.0,1.5815896984594062,False
2023-07-10,cash,cash,0.0,1.5815896984594062,False
2023-07-11,cash,cash,0.0,1.5815896984594062,False
2023-07-12,cash,cash,0.0,1.5815896984594062,False
2023-07-13,cash,cash,0.0,1.5815896984594062,False
2023-07-14,cash,cash,0.0,1.5815896984594062,False
2023-07-17,cash,cash,0.0,1.5815896984594062,False
2023-07-18,cash,cash,0.0,1.5815896984594062,False
2023-07-19,cash,cash,0.0,1.5815896984594062,False
2023-07-20,cash,cash,0.0,1.5815896984594062,False
2023-07-21,cash,cash,0.0,1.5815896984594062,False
2023-07-24,cash,cash,0.0,1.5815896984594062,False
2023-07-25,cash,cash,0.0,1.5815896984594062,False
2023-07-26,cash,cash,0.0,1.5815896984594062,False
2023-07-27,cash,cash,0.0,1.5815896984594062,False
2023-07-28,cash,cash,0.0,1.5815896984594062,False
2023-07-31,cash,cash,0.0,1.5815896984594062,False
2023-08-01,securities,securities,-0.002974333662388972,1.5768855229791907,False
2023-08-02,securities,securities,0.006923837784372111,1.5878036225448233,False
2023-08-03,securities,securities,0.035363457760314354,1.6439538488823613,False
2023-08-04,securities,securities,0.008538899430740043,1.6579914054667457,False
2023-08-07,securities,securities,0.002822201317027373,1.662670590994874,False
2023-08-08,securities,securities,-0.0065666041275798115,1.6517524914292414,False
2023-08-09,securities,securities,-0.005665722379603388,1.642394120372985,False
2023-08-10,securities,securities,0.019943019943020168,1.6751484190698827,False
2023-08-11,securities,securities,-0.043761638733705865,1.601841179129208,False
2023-08-14,securities,securities,-0.009737098344693274,1.5862438940354475,False
2023-08-15,securities,securities,0.01868239921337289,1.6158787357135929,False
2023-08-16,securities,securities,0.0019305019305020377,1.6189981927323451,False
2023-08-17,securities,securities,0.0,1.6189981927323451,False
2023-08-18,securities,securities,-0.016377649325626353,1.592482808072952,False
2023-08-21,securities,securities,-0.03525954946131238,1.536332581735414,False
2023-08-22,securities,securities,0.019289340101522834,1.5659674234135592,False
2023-08-23,securities,securities,-0.02689243027888444,1.5238547536604057,False
2023-08-24,securities,securities,0.01535312180143289,1.5472506813010465,False
2023-08-25,securities,securities,0.006048387096774244,1.5566090523573028,False
2023-08-28,securities,securities,0.02505010020040066,1.595602265091704,False
2023-08-29,securities,securities,-0.006842619745845435,1.584684165526072,False
2023-08-30,securities,securities,-0.028543307086614234,1.5394520387541661,False
2023-08-31,securities,securities,-0.019250253292806496,1.509817197076021,False
2023-09-01,cash,cash,-0.001,1.508307379878945,False
2023-09-04,cash,cash,0.0,1.508307379878945,False
2023-09-05,cash,cash,0.0,1.508307379878945,False
2023-09-06,cash,cash,0.0,1.508307379878945,False
2023-09-07,cash,cash,0.0,1.508307379878945,False
2023-09-08,cash,cash,0.0,1.508307379878945,False
2023-09-11,cash,cash,0.0,1.508307379878945,False
2023-09-12,cash,cash,0.0,1.508307379878945,False
2023-09-13,cash,cash,0.0,1.508307379878945,False
2023-09-14,cash,cash,0.0,1.508307379878945,False
2023-09-15,cash,cash,0.0,1.508307379878945,False
2023-09-18,cash,cash,0.0,1.508307379878945,False
2023-09-19,cash,cash,0.0,1.508307379878945,False
2023-09-20,cash,cash,0.0,1.508307379878945,False
2023-09-21,cash,cash,0.0,1.508307379878945,False
2023-09-22,cash,cash,0.0,1.508307379878945,False
2023-09-25,cash,cash,0.0,1.508307379878945,False
2023-09-26,cash,cash,0.0,1.508307379878945,False
2023-09-27,cash,cash,0.0,1.508307379878945,False
2023-09-28,cash,cash,0.0,1.508307379878945,False
2023-10-09,cash,cash,0.0,1.508307379878945,False
2023-10-10,cash,cash,0.0,1.508307379878945,False
2023-10-11,cash,cash,0.0,1.508307379878945,False
2023-10-12,cash,cash,0.0,1.508307379878945,False
2023-10-13,cash,cash,0.0,1.508307379878945,False
2023-10-16,cash,cash,0.0,1.508307379878945,False
2023-10-17,cash,cash,0.0,1.508307379878945,False
2023-10-18,cash,cash,0.0,1.508307379878945,False
2023-10-19,cash,cash,0.0,1.508307379878945,False
2023-10-20,cash,cash,0.0,1.508307379878945,False
2023-10-23,cash,cash,0.0,1.508307379878945,False
2023-10-24,cash,cash,0.0,1.508307379878945,False
2023-10-25,cash,cash,0.0,1.508307379878945,False
2023-10-26,cash,cash,0.0,1.508307379878945,False
2023-10-27,cash,cash,0.0,1.508307379878945,False
2023-10-30,cash,cash,0.0,1.508307379878945,False
2023-10-31,cash,cash,0.0,1.508307379878945,False
2023-11-01,cash,cash,0.0,1.508307379878945,False
2023-11-02,cash,cash,0.0,1.508307379878945,False
2023-11-03,cash,cash,0.0,1.508307379878945,False
2023-11-06,cash,cash,0.0,1.508307379878945,False
2023-11-07,cash,cash,0.0,1.508307379878945,False
2023-11-08,cash,cash,0.0,1.508307379878945,False
2023-11-09,cash,cash,0.0,1.508307379878945,False
2023-11-10,cash,cash,0.0,1.508307379878945,False
2023-11-13,cash,cash,0.0,1.508307379878945,False
2023-11-14,cash,cash,0.0,1.508307379878945,False
2023-11-15,cash,cash,0.0,1.508307379878945,False
2023-11-16,cash,cash,0.0,1.508307379878945,False
2023-11-17,cash,cash,0.0,1.508307379878945,False
2023-11-20,cash,cash,0.0,1.508307379878945,False
2023-11-21,cash,cash,0.0,1.508307379878945,False
2023-11-22,cash,cash,0.0,1.508307379878945,False
2023-11-23,cash,cash,0.0,1.508307379878945,False
2023-11-24,cash,cash,0.0,1.508307379878945,False
2023-11-27,cash,cash,0.0,1.508307379878945,False
2023-11-28,cash,cash,0.0,1.508307379878945,False
2023-11-29,cash,cash,0.0,1.508307379878945,False
2023-11-30,cash,cash,0.0,1.508307379878945,False
2023-12-01,cash,cash,0.0,1.508307379878945,False
2023-12-04,cash,cash,0.0,1.508307379878945,False
2023-12-05,cash,cash,0.0,1.508307379878945,False
2023-12-06,cash,cash,0.0,1.508307379878945,False
2023-12-07,cash,cash,0.0,1.508307379878945,False
2023-12-08,cash,cash,0.0,1.508307379878945,False
2023-12-11,cash,cash,0.0,1.508307379878945,False
2023-12-12,cash,cash,0.0,1.508307379878945,False
2023-12-13,cash,cash,0.0,1.508307379878945,False
2023-12-14,cash,cash,0.0,1.508307379878945,False
2023-12-15,cash,cash,0.0,1.508307379878945,False
2023-12-18,cash,cash,0.0,1.508307379878945,False
2023-12-19,cash,cash,0.0,1.508307379878945,False
2023-12-20,cash,cash,0.0,1.508307379878945,False
2023-12-21,cash,cash,0.0,1.508307379878945,False
2023-12-22,cash,cash,0.0,1.508307379878945,False
2023-12-25,cash,cash,0.0,1.508307379878945,False
2023-12-26,cash,cash,0.0,1.508307379878945,False
2023-12-27,cash,cash,0.0,1.508307379878945,False
2023-12-28,cash,cash,0.0,1.508307379878945,False
2023-12-29,cash,cash,0.0,1.508307379878945,False
2024-01-02,cash,cash,0.0,1.508307379878945,False
2024-01-03,cash,cash,0.0,1.508307379878945,False
2024-01-04,cash,cash,0.0,1.508307379878945,False
2024-01-05,cash,cash,0.0,1.508307379878945,False
2024-01-08,cash,cash,0.0,1.508307379878945,False
2024-01-09,cash,cash,0.0,1.508307379878945,False
2024-01-10,cash,cash,0.0,1.508307379878945,False
2024-01-11,cash,cash,0.0,1.508307379878945,False
2024-01-12,cash,cash,0.0,1.508307379878945,False
2024-01-15,cash,cash,0.0,1.508307379878945,False
2024-01-16,cash,cash,0.0,1.508307379878945,False
2024-01-17,cash,cash,0.0,1.508307379878945,False
2024-01-18,cash,cash,0.0,1.508307379878945,False
2024-01-19,cash,cash,0.0,1.508307379878945,False
2024-01-22,cash,cash,0.0,1.508307379878945,False
2024-01-23,cash,cash,0.0,1.508307379878945,False
2024-01-24,cash,cash,0.0,1.508307379878945,False
2024-01-25,cash,cash,0.0,1.508307379878945,False
2024-01-26,cash,cash,0.0,1.508307379878945,False
2024-01-29,cash,cash,0.0,1.508307379878945,False
2024-01-30,cash,cash,0.0,1.508307379878945,False
2024-01-31,cash,cash,0.0,1.508307379878945,False
2024-02-01,cash,cash,0.0,1.508307379878945,False
2024-02-02,cash,cash,0.0,1.508307379878945,False
2024-02-05,cash,cash,0.0,1.508307379878945,False
2024-02-06,cash,cash,0.0,1.508307379878945,False
2024-02-07,cash,cash,0.0,1.508307379878945,False
2024-02-08,cash,cash,0.0,1.508307379878945,False
2024-02-19,cash,cash,0.0,1.508307379878945,False
2024-02-20,cash,cash,0.0,1.508307379878945,False
2024-02-21,cash,cash,0.0,1.508307379878945,False
2024-02-22,cash,cash,0.0,1.508307379878945,False
2024-02-23,cash,cash,0.0,1.508307379878945,False
2024-02-26,cash,cash,0.0,1.508307379878945,False
2024-02-27,cash,cash,0.0,1.508307379878945,False
2024-02-28,cash,cash,0.0,1.508307379878945,False
2024-02-29,cash,cash,0.0,1.508307379878945,False
2024-03-01,cash,cash,0.0,1.508307379878945,False
2024-03-04,cash,cash,0.0,1.508307379878945,False
2024-03-05,cash,cash,0.0,1.508307379878945,False
2024-03-06,cash,cash,0.0,1.508307379878945,False
2024-03-07,cash,cash,0.0,1.508307379878945,False
2024-03-08,cash,cash,0.0,1.508307379878945,False
