date,gross_return,buy_turnover,sell_turnover,cost,net_return,net_value,invested_weight,cash_weight,holding_count
2021-04-15,-0.008424008424008478,0.0,-0.0,0.0,-0.008424008424008478,1.0527076800726192,1.0,0.0,1
2021-04-16,-0.005663716814159336,0.0,-0.0,0.0,-0.005663716814159336,1.0467454418845972,1.0,0.0,1
2021-04-19,0.02990388038447822,0.0,-0.0,0.0,0.02990388038447822,1.0780471923717119,1.0,0.0,1
2021-04-20,0.0024196335983408535,0.0,-0.0,0.0,0.0024196335983408535,1.0806556715789715,1.0,0.0,1
2021-04-21,0.02172413793103445,0.0,-0.0,0.0,0.02172413793103445,1.1041319844443076,1.0,0.0,1
2021-04-22,0.0003374957813027102,0.0,-0.0,0.0,0.0003374957813027102,1.104504624331059,1.0,0.0,1
2021-04-23,0.02294197031039147,0.0,-0.0,0.0,0.02294197031039147,1.1298441366301522,1.0,0.0,1
2021-04-26,-0.004617414248021201,0.0,-0.0,0.0,-0.004617414248021201,1.124627178215633,1.0,0.0,1
2021-04-27,0.02650762094102066,0.0,-0.0,0.0,0.02650762094102066,1.1544383691557427,1.0,0.0,1
2021-04-28,0.020658489347966436,0.0,-0.0,0.0,0.020658489347966436,1.1782873219078305,1.0,0.0,1
2021-04-29,-0.003795066413662229,0.0,-0.0,0.0,-0.003795066413662229,1.173815643266814,1.0,0.0,1
2021-04-30,0.016507936507936583,0.0,-0.0,0.0,0.016507936507936583,1.1931929173778855,1.0,0.0,1
2021-05-06,-0.026718228170147157,0.75,0.75,0.0015,-0.028218228170147158,1.1595231273843127,1.0,0.0,4
2021-05-07,-0.022666818906955516,0.0,-0.0,0.0,-0.022666818906955516,1.1332404266374658,1.0,0.0,4
2021-05-10,0.002959469653945529,0.0,-0.0,0.0,0.002959469653945529,1.1365942172907235,1.0,0.0,4
2021-05-11,0.007654254818571737,0.0,-0.0,0.0,0.007654254818571737,1.1452939990551816,1.0,0.0,4
2021-05-12,0.009704510566669378,0.0,-0.0,0.0,0.009704510566669378,1.1564085167709555,1.0,0.0,4
2021-05-13,-0.006093144411410817,0.0,-0.0,0.0,-0.006093144411410817,1.1493623526796846,1.0,0.0,4
2021-05-14,0.02295698205258112,0.0,-0.0,0.0,0.02295698205258112,1.1757482435820645,1.0,0.0,4
2021-05-17,0.024587871746476087,0.0,-0.0,0.0,0.024587871746476087,1.2046573906014049,1.0,0.0,4
2021-05-18,-0.004238861831305146,0.0,-0.0,0.0,-0.004238861831305146,1.1995510143685848,1.0,0.0,4
2021-05-19,0.005496114609272906,0.0,-0.0,0.0,0.005496114609272906,1.2061438842232242,1.0,0.0,4
2021-05-20,0.0045001608538911,0.0,-0.0,0.0,0.0045001608538911,1.2115717257151657,1.0,0.0,4
2021-05-21,-0.007788406158089484,0.0,-0.0,0.0,-0.007788406158089484,1.2021355130256386,1.0,0.0,4
2021-05-24,0.0034421766099261286,0.0,-0.0,0.0,0.0034421766099261286,1.2062734757705371,1.0,0.0,4
2021-05-25,0.024531601620172372,0.0,-0.0,0.0,0.024531601620172372,1.2358652961231207,1.0,0.0,4
2021-05-26,-0.006051279974082585,0.0,-0.0,0.0,-0.006051279974082585,1.228386729206027,1.0,0.0,4
2021-05-27,0.005371595457929534,0.0,-0.0,0.0,0.005371595457929534,1.234985125781211,1.0,0.0,4
2021-05-28,0.0003605180329069868,0.0,-0.0,0.0,0.0003605180329069868,1.235430360189427,1.0,0.0,4
2021-05-31,0.02187513356334958,0.0,-0.0,0.0,0.02187513356334958,1.2624555643267878,1.0,0.0,4
2021-06-01,-0.002297871384537714,0.5,0.5,0.001,-0.003297871384537714,1.258292148246944,1.0,0.0,4
2021-06-02,-0.01688605595762016,0.0,-0.0,0.0,-0.01688605595762016,1.237044556620612,1.0,0.0,4
2021-06-03,-0.00899048461121199,0.0,-0.0,0.0,-0.00899048461121199,1.2259229265709308,1.0,0.0,4
2021-06-04,0.011623720918675307,0.0,-0.0,0.0,0.011623720918675307,1.240172712537197,1.0,0.0,4
2021-06-07,-0.0035603744782650437,0.0,-0.0,0.0,-0.0035603744782650437,1.2357572332628388,1.0,0.0,4
2021-06-08,-0.004938986083972946,0.0,-0.0,0.0,-0.004938986083972946,1.2296538454845847,1.0,0.0,4
2021-06-09,-0.0007984853318485641,0.0,-0.0,0.0,-0.0007984853318485641,1.228671984925714,1.0,0.0,4
2021-06-10,0.0223433275215712,0.0,-0.0,0.0,0.0223433275215712,1.256124605501488,1.0,0.0,4
2021-06-11,0.0004179887816511685,0.0,-0.0,0.0,0.0004179887816511685,1.2566496514949437,1.0,0.0,4
2021-06-15,-0.008004705793199868,0.0,-0.0,0.0,-0.008004705793199868,1.2465905407495994,1.0,0.0,4
2021-06-16,-0.03276597329522554,0.0,-0.0,0.0,-0.03276597329522554,1.2057447883813173,1.0,0.0,4
2021-06-17,0.023561620274279715,0.0,-0.0,0.0,0.023561620274279715,1.2341540892328495,1.0,0.0,4
2021-06-18,0.019092130701403864,0.0,-0.0,0.0,0.019092130701403864,1.2577167204101551,1.0,0.0,4
2021-06-21,0.011026500392313038,0.0,-0.0,0.0,0.011026500392313038,1.2715849343211765,1.0,0.0,4
2021-06-22,-0.00019040309997656046,0.0,-0.0,0.0,-0.00019040309997656046,1.2713428206077984,1.0,0.0,4
2021-06-23,0.011403508915992122,0.0,-0.0,0.0,0.011403508915992122,1.285840589797882,1.0,0.0,4
2021-06-24,-0.0047676437946897465,0.0,-0.0,0.0,-0.0047676437946897465,1.279710159888972,1.0,0.0,4
2021-06-25,0.02222641250141355,0.0,-0.0,0.0,0.02222641250141355,1.3081535257849142,1.0,0.0,4
2021-06-28,0.009892912402128112,0.0,-0.0,0.0,0.009892912402128112,1.3210949740240394,1.0,0.0,4
2021-06-29,-7.669708569371658e-05,0.0,-0.0,0.0,-7.669708569371658e-05,1.320993649889607,1.0,0.0,4
2021-06-30,0.0178605570107212,0.0,-0.0,0.0,0.0178605570107212,1.3445873322842612,1.0,0.0,4
2021-07-01,-0.014562075263788868,0.24999999999999994,0.25,0.0005,-0.015062075263788869,1.3243350566866585,1.0,0.0,3
2021-07-02,-0.0216602940071902,0.0,-0.0,0.0,-0.0216602940071902,1.2956495699947967,1.0,0.0,3
2021-07-05,0.019009527369781377,0.0,-0.0,0.0,0.019009527369781377,1.3202792559572585,1.0,0.0,3
2021-07-06,-0.019082040522638434,0.0,-0.0,0.0,-0.019082040522638434,1.2950856336938832,1.0,0.0,3
2021-07-07,0.03881366873909364,0.0,-0.0,0.0,0.03881366873909364,1.3453526584688367,1.0,0.0,3
2021-07-08,0.019973118910663334,0.0,-0.0,0.0,0.019973118910663334,1.3722235470932118,1.0,0.0,3
2021-07-09,-0.003216911885805529,0.0,-0.0,0.0,-0.003216911885805529,1.3678092248545854,1.0,0.0,3
2021-07-12,0.028083386610561714,0.0,-0.0,0.0,0.028083386610561714,1.4062219401256695,1.0,0.0,3
2021-07-13,-0.001968695095610151,0.0,-0.0,0.0,-0.001968695095610151,1.4034535178888048,1.0,0.0,3
2021-07-14,-0.021559364546833232,0.0,-0.0,0.0,-0.021559364546833232,1.3731959518721044,1.0,0.0,3
2021-07-15,0.016013345067138546,0.0,-0.0,0.0,0.016013345067138546,1.39518541249423,1.0,0.0,3
2021-07-16,-0.02611460914180985,0.0,-0.0,0.0,-0.02611460914180985,1.3587506907665885,1.0,0.0,3
2021-07-19,-0.005811614906688134,0.0,-0.0,0.0,-0.005811614906688134,1.3508541549976565,1.0,0.0,3
2021-07-20,0.0061394878173978516,0.0,-0.0,0.0,0.0061394878173978516,1.359147707625346,1.0,0.0,3
2021-07-21,0.03589610690326165,0.0,-0.0,0.0,0.03589610690326165,1.4079358190355886,1.0,0.0,3
2021-07-22,0.007411503851092682,0.0,-0.0,0.0,0.007411503851092682,1.4183707407804622,1.0,0.0,3
2021-07-23,-0.011672719240107078,0.0,-0.0,0.0,-0.011672719240107078,1.4018144973449493,1.0,0.0,3
2021-07-26,-0.01365566954020092,0.0,-0.0,0.0,-0.01365566954020092,1.3826717818125438,1.0,0.0,3
2021-07-27,-0.03645099334981505,0.0,-0.0,0.0,-0.03645099334981505,1.3322720218887179,1.0,0.0,3
2021-07-28,-0.003252007841854828,0.0,-0.0,0.0,-0.003252007841854828,1.327939462826052,1.0,0.0,3
2021-07-29,0.058719554800070885,0.0,-0.0,0.0,0.058719554800070885,1.4059154768846431,1.0,0.0,3
2021-07-30,0.0016695969577258012,0.0,-0.0,0.0,0.0016695969577258012,1.4082627890876693,1.0,0.0,3
2021-08-02,0.0,0.0,1.0,0.001,-0.001,1.4068545262985817,0.0,1.0,0
2021-08-03,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-04,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-05,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-06,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-09,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-10,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-11,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-12,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-13,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-16,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-17,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-18,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-19,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-20,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-23,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-24,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-25,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-26,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-27,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-30,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-08-31,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-01,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-02,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-03,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-06,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-07,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-08,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-09,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-10,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-13,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-14,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-15,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-16,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-17,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-22,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-23,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-24,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-27,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-28,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-29,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-09-30,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-10-08,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-10-11,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-10-12,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-10-13,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-10-14,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-10-15,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-10-18,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-10-19,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-10-20,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-10-21,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-10-22,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-10-25,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-10-26,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-10-27,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-10-28,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-10-29,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-01,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-02,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-03,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-04,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-05,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-08,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-09,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-10,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-11,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-12,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-15,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-16,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-17,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-18,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-19,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-22,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-23,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-24,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-25,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-26,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-29,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-11-30,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-01,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-02,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-03,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-06,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-07,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-08,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-09,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-10,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-13,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-14,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-15,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-16,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-17,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-20,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-21,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-22,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-23,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-24,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-27,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-28,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-29,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-30,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2021-12-31,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-04,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-05,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-06,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-07,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-10,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-11,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-12,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-13,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-14,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-17,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-18,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-19,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-20,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-21,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-24,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-25,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-26,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-27,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-01-28,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-02-07,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-02-08,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-02-09,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-02-10,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-02-11,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-02-14,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-02-15,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-02-16,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-02-17,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-02-18,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-02-21,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-02-22,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-02-23,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-02-24,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-02-25,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-02-28,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-01,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-02,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-03,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-04,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-07,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-08,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-09,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-10,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-11,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-14,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-15,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-16,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-17,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-18,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-21,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-22,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-23,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-24,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-25,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-28,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-29,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-30,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-03-31,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-01,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-06,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-07,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-08,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-11,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-12,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-13,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-14,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-15,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-18,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-19,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-20,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-21,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-22,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-25,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-26,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-27,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-28,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-04-29,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-05,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-06,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-09,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-10,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-11,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-12,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-13,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-16,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-17,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-18,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-19,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-20,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-23,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-24,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-25,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-26,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-27,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-30,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-05-31,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-06-01,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-06-02,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-06-06,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-06-07,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-06-08,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-06-09,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
2022-06-10,0.0,0.0,-0.0,0.0,0.0,1.4068545262985817,0.0,1.0,0
